orderer_id,customer_id,orderer_name,orderer_phone,orderer_email,orderer_type_bed,orderer_special_requirements,orderer_own_require,orderer_bill_require,created_at,updated_at
2240,MYHOTEL4219,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,5400000,200000,2024-02-10 17:00:00,
2241,MYHOTEL7443,21,Risemount Premier Resort,62,Superior Twin Room,161,7500000,100000,2024-12-07 17:00:00,
2242,MYHOTEL1478,5,The Nalod,13,Phòng Premier Deluxe Twin,29,4937760,0,2024-02-20 17:00:00,
2243,MYHOTEL7334,5,The Nalod,13,Phòng Premier Deluxe Twin,31,6144380,200000,2024-10-09 17:00:00,
2244,MYHOTEL3272,7,Khách Sạn Radisson,19,Deluxe Double City View,72,7000000,150000,2024-07-25 17:00:00,
2245,MYHOTEL2817,4,Sheraton Grand Resort,11,Deluxe Room,24,7315870,0,2024-07-28 17:00:00,
2246,MYHOTEL1555,5,The Nalod,12,Phòng Deluxe King,27,5377900,0,2024-02-27 17:00:00,
2247,MYHOTEL1617,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000,0,2024-01-31 17:00:00,
2248,MYHOTEL7832,4,Sheraton Grand Resort,9,Phòng Deluxe King,17,3060000,150000,2024-11-30 17:00:00,
2249,MYHOTEL5224,3,Mường Thanh Luxury,5,Phòng Premier Deluxe Twin,3,4500000,0,2024-05-05 17:00:00,
2250,MYHOTEL8957,6,Khách sạn Grand Tourane,15,Superior City View Twin,43,935775,0,2024-08-04 17:00:00,
2251,MYHOTEL5740,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,16200000,150000,2024-08-24 17:00:00,
2252,MYHOTEL7208,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,12220256,0,2024-11-21 17:00:00,
2253,MYHOTEL3875,7,Khách Sạn Radisson,19,Deluxe Double City View,72,10500000,200000,2024-10-06 17:00:00,
2254,MYHOTEL9893,2,Meliá Vinpearl Riverfront,6,Deluxe Room,16,4400000,150000,2024-05-23 17:00:00,
2255,MYHOTEL8089,21,Risemount Premier Resort,62,Superior Twin Room,161,4500000,0,2024-01-15 17:00:00,
2256,MYHOTEL7637,6,Khách sạn Grand Tourane,15,Superior City View Twin,44,2922428,0,2024-08-20 17:00:00,
2257,MYHOTEL2681,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,10200000,200000,2024-04-01 17:00:00,
2258,MYHOTEL3426,7,Khách Sạn Radisson,18,Deluxe Twin Room,73,11900000,0,2024-06-27 17:00:00,
2259,MYHOTEL1523,22,Hải Âu Hotel,64,Superior Double,171,5000000,150000,2024-03-19 17:00:00,
2260,MYHOTEL4182,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,10218000,100000,2024-06-25 17:00:00,
2261,MYHOTEL2676,21,Risemount Premier Resort,60,Superior King Room,156,2200000,100000,2024-10-02 17:00:00,
2262,MYHOTEL3111,15,Four Points by Sheraton,42,Superior King Ocean View,109,6800000,150000,2024-05-26 17:00:00,
2263,MYHOTEL7594,22,Hải Âu Hotel,65,Deluxe Double,172,2400000,100000,2024-02-18 17:00:00,
2264,MYHOTEL5883,22,Hải Âu Hotel,64,Superior Double,171,5000000,0,2024-08-01 17:00:00,
2265,MYHOTEL5896,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,21,1766340,200000,2024-02-16 17:00:00,
2266,MYHOTEL5104,20,Khách Sạn Eden Ocean View,57,Classic Double,148,4200000,0,2024-09-28 17:00:00,
2267,MYHOTEL6603,21,Risemount Premier Resort,60,Superior King Room,156,8800000,150000,2024-02-09 17:00:00,
2268,MYHOTEL4918,7,Khách Sạn Radisson,19,Deluxe Double City View,72,10500000,0,2024-03-23 17:00:00,
2269,MYHOTEL8251,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,17000000,0,2024-03-11 17:00:00,
2270,MYHOTEL4439,22,Hải Âu Hotel,63,Standard Double,170,1600000,150000,2024-12-15 17:00:00,
2271,MYHOTEL5949,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,3400000,0,2024-04-19 17:00:00,
2272,MYHOTEL8049,4,Sheraton Grand Resort,11,Deluxe Room,23,9000000,0,2024-01-29 17:00:00,
2273,MYHOTEL6798,7,Khách Sạn Radisson,19,Deluxe Double City View,72,14000000,150000,2024-12-23 17:00:00,
2274,MYHOTEL5015,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,8300000,150000,2024-06-17 17:00:00,
2275,MYHOTEL3896,5,The Nalod,12,Phòng Deluxe King,28,4877039,200000,2024-08-06 17:00:00,
2276,MYHOTEL3553,22,Hải Âu Hotel,63,Standard Double,170,800000,200000,2024-10-06 17:00:00,
2277,MYHOTEL7202,6,Khách sạn Grand Tourane,15,Superior City View Twin,43,3135559,0,2024-10-02 17:00:00,
2278,MYHOTEL8431,4,Sheraton Grand Resort,9,Phòng Deluxe King,18,911449,150000,2024-04-07 17:00:00,
2279,MYHOTEL8165,22,Hải Âu Hotel,65,Deluxe Double,172,7200000,100000,2024-12-24 17:00:00,
2280,MYHOTEL6584,11,Khách Sạn Dana Marina,30,Superior Twin,81,13600000,100000,2024-12-14 17:00:00,
2281,MYHOTEL6176,7,Khách Sạn Radisson,19,Deluxe Double City View,72,3500000,100000,2024-07-06 17:00:00,
2282,MYHOTEL7022,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,4150000,200000,2024-03-21 17:00:00,
2283,MYHOTEL3938,5,The Nalod,12,Phòng Deluxe King,28,7492371,200000,2024-03-04 17:00:00,
2284,MYHOTEL3146,2,Meliá Vinpearl Riverfront,8,Grand Premium Room,15,7614690,100000,2024-05-10 17:00:00,
2285,MYHOTEL9073,2,Meliá Vinpearl Riverfront,6,Deluxe Room,7,4683867,150000,2024-09-08 17:00:00,
2286,MYHOTEL8286,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,12220256,0,2024-05-28 17:00:00,
2287,MYHOTEL2103,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,9,2244897,100000,2024-12-08 17:00:00,
2288,MYHOTEL4352,3,Mường Thanh Luxury,5,Phòng Premier Deluxe Twin,40,5640587,150000,2024-03-04 17:00:00,
2289,MYHOTEL3385,2,Meliá Vinpearl Riverfront,8,Grand Premium Room,15,8363760,150000,2024-10-16 17:00:00,
2290,MYHOTEL9861,2,Meliá Vinpearl Riverfront,6,Deluxe Room,7,1207361,150000,2024-07-18 17:00:00,
2291,MYHOTEL2242,3,Mường Thanh Luxury,3,Phòng Deluxe King,2,4607908,0,2024-06-26 17:00:00,
2292,MYHOTEL2802,3,Mường Thanh Luxury,2,Phòng Grand Suite,1,4794251,0,2024-02-21 17:00:00,
2293,MYHOTEL9453,21,Risemount Premier Resort,62,Superior Twin Room,161,1500000,200000,2024-12-24 17:00:00,
2294,MYHOTEL4263,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,4800000,200000,2024-07-15 17:00:00,
2295,MYHOTEL5054,4,Sheraton Grand Resort,11,Deluxe Room,24,2416486,200000,2024-12-26 17:00:00,
2296,MYHOTEL6491,7,Khách Sạn Radisson,19,Deluxe Double City View,72,21000000,200000,2024-07-22 17:00:00,
2297,MYHOTEL8045,2,Meliá Vinpearl Riverfront,6,Deluxe Room,7,1926873,150000,2024-04-13 17:00:00,
2298,MYHOTEL1072,3,Mường Thanh Luxury,2,Phòng Grand Suite,4,4500000,100000,2024-09-21 17:00:00,
2299,MYHOTEL3734,22,Hải Âu Hotel,65,Deluxe Double,172,7200000,100000,2024-01-04 17:00:00,
2300,MYHOTEL5565,2,Meliá Vinpearl Riverfront,8,Grand Premium Room,13,1200000,0,2024-08-13 17:00:00,
2301,MYHOTEL7596,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,3600000,0,2024-07-10 17:00:00,
2302,MYHOTEL4281,7,Khách Sạn Radisson,19,Deluxe Double City View,72,21000000,200000,2024-12-14 17:00:00,
2303,MYHOTEL6481,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,9,6639876,150000,2024-08-31 17:00:00,
2304,MYHOTEL4062,22,Hải Âu Hotel,63,Standard Double,170,4000000,150000,2024-05-26 17:00:00,
2305,MYHOTEL9494,6,Khách sạn Grand Tourane,15,Superior City View Twin,43,1734971,200000,2024-12-19 17:00:00,
2306,MYHOTEL5983,3,Mường Thanh Luxury,2,Phòng Grand Suite,42,6006871,100000,2024-01-10 17:00:00,
2307,MYHOTEL1953,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,15950214,100000,2024-07-13 17:00:00,
2308,MYHOTEL1828,21,Risemount Premier Resort,62,Superior Twin Room,161,4500000,150000,2024-12-22 17:00:00,
2309,MYHOTEL8518,4,Sheraton Grand Resort,9,Phòng Deluxe King,17,1530000,200000,2024-09-22 17:00:00,
2310,MYHOTEL1137,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,9,3017332,0,2024-01-18 17:00:00,
2311,MYHOTEL1471,5,The Nalod,14,Phòng Deluxe Twin,33,1763958,200000,2024-11-05 17:00:00,
2312,MYHOTEL8085,5,The Nalod,14,Phòng Deluxe Twin,33,4918074,100000,2024-12-01 17:00:00,
2313,MYHOTEL3603,2,Meliá Vinpearl Riverfront,6,Deluxe Room,16,2200000,200000,2024-11-22 17:00:00,
2314,MYHOTEL3769,21,Risemount Premier Resort,60,Superior King Room,156,8800000,200000,2024-11-24 17:00:00,
2315,MYHOTEL8808,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,11,6528180,100000,2024-06-10 17:00:00,
2316,MYHOTEL3044,22,Hải Âu Hotel,63,Standard Double,170,800000,0,2024-06-10 17:00:00,
2317,MYHOTEL2315,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,4226924,150000,2024-07-20 17:00:00,
2318,MYHOTEL9049,3,Mường Thanh Luxury,2,Phòng Grand Suite,42,5554614,150000,2024-05-17 17:00:00,
2319,MYHOTEL1591,5,The Nalod,12,Phòng Deluxe King,28,1378945,150000,2024-11-19 17:00:00,
2320,MYHOTEL3229,22,Hải Âu Hotel,63,Standard Double,170,800000,100000,2024-01-21 17:00:00,
2321,MYHOTEL4585,11,Khách Sạn Dana Marina,30,Superior Twin,81,10200000,200000,2024-04-15 17:00:00,
2322,MYHOTEL4746,22,Hải Âu Hotel,65,Deluxe Double,172,2400000,150000,2024-09-19 17:00:00,
2323,MYHOTEL4992,6,Khách sạn Grand Tourane,15,Superior City View Twin,45,8125659,200000,2024-07-04 17:00:00,
2324,MYHOTEL6228,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000,150000,2024-09-30 17:00:00,
2325,MYHOTEL8320,2,Meliá Vinpearl Riverfront,6,Deluxe Room,8,3000000,100000,2024-05-22 17:00:00,
2326,MYHOTEL2801,2,Meliá Vinpearl Riverfront,6,Deluxe Room,16,4400000,0,2024-02-01 17:00:00,
2327,MYHOTEL4809,5,The Nalod,13,Phòng Premier Deluxe Twin,29,1234440,150000,2024-04-25 17:00:00,
2328,MYHOTEL7571,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,7533959,100000,2024-12-01 17:00:00,
2329,MYHOTEL6735,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,2300000,0,2024-12-19 17:00:00,
2330,MYHOTEL8434,5,The Nalod,12,Phòng Deluxe King,27,9097100,150000,2024-06-24 17:00:00,
2331,MYHOTEL3300,22,Hải Âu Hotel,63,Standard Double,170,1600000,200000,2024-04-11 17:00:00,
2332,MYHOTEL1970,7,Khách Sạn Radisson,19,Deluxe Double City View,72,3500000,150000,2024-09-25 17:00:00,
2333,MYHOTEL9844,15,Four Points by Sheraton,42,Superior King Ocean View,110,9206817,200000,2024-01-30 17:00:00,
2334,MYHOTEL5780,7,Khách Sạn Radisson,18,Deluxe Twin Room,72,15669695,0,2024-06-05 17:00:00,
2335,MYHOTEL6927,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,1703000,100000,2024-04-30 17:00:00,
2336,MYHOTEL4686,11,Khách Sạn Dana Marina,30,Superior Twin,81,10200000,100000,2024-11-26 17:00:00,
2337,MYHOTEL1877,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,20,1400000,100000,2024-09-16 17:00:00,
2338,MYHOTEL6279,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,15275320,100000,2024-02-19 17:00:00,
2339,MYHOTEL1925,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,11,7833816,150000,2024-10-30 17:00:00,
2340,MYHOTEL4895,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,6812000,150000,2024-09-13 17:00:00,
2341,MYHOTEL3165,4,Sheraton Grand Resort,11,Deluxe Room,25,5750676,100000,2024-08-04 17:00:00,
2342,MYHOTEL3439,3,Mường Thanh Luxury,3,Phòng Deluxe King,2,1141381,150000,2024-07-10 17:00:00,
2343,MYHOTEL5022,5,The Nalod,14,Phòng Deluxe Twin,34,2335307,200000,2024-01-04 17:00:00,
2344,MYHOTEL1825,20,Khách Sạn Eden Ocean View,57,Classic Double,148,4200000,0,2024-01-11 17:00:00,
2345,MYHOTEL2707,5,The Nalod,13,Phòng Premier Deluxe Twin,29,3703320,150000,2024-10-13 17:00:00,
2346,MYHOTEL2905,5,The Nalod,14,Phòng Deluxe Twin,32,4942220,200000,2024-08-06 17:00:00,
2347,MYHOTEL8219,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,2400000,200000,2024-02-23 17:00:00,
2348,MYHOTEL1013,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,21,4304950,200000,2024-03-30 17:00:00,
2349,MYHOTEL9378,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,21,6442443,150000,2024-03-29 17:00:00,
2350,MYHOTEL9868,20,Khách Sạn Eden Ocean View,57,Classic Double,148,7000000,200000,2024-10-08 17:00:00,
2351,MYHOTEL8906,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,22,7079117,100000,2024-12-26 17:00:00,
2352,MYHOTEL1334,22,Hải Âu Hotel,64,Superior Double,171,2000000,100000,2024-09-18 17:00:00,
2353,MYHOTEL6172,21,Risemount Premier Resort,62,Superior Twin Room,161,7500000,200000,2024-05-24 17:00:00,
2354,MYHOTEL7658,5,The Nalod,14,Phòng Deluxe Twin,34,4850194,0,2024-01-04 17:00:00,
2355,MYHOTEL2693,5,The Nalod,12,Phòng Deluxe King,28,4891497,150000,2024-06-28 17:00:00,
2356,MYHOTEL2882,5,The Nalod,12,Phòng Deluxe King,28,5434947,200000,2024-02-08 17:00:00,
2357,MYHOTEL9249,3,Mường Thanh Luxury,2,Phòng Grand Suite,4,4500000,100000,2024-11-02 17:00:00,
2358,MYHOTEL9086,5,The Nalod,13,Phòng Premier Deluxe Twin,30,5380762,100000,2024-06-13 17:00:00,
2359,MYHOTEL4406,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,11500000,200000,2024-04-28 17:00:00,
2360,MYHOTEL8920,19,The Blossom Resort Island,54,Superior King Room,140,13200000,0,2024-10-13 17:00:00,
2361,MYHOTEL5812,20,Khách Sạn Eden Ocean View,57,Classic Double,148,5600000,200000,2024-01-14 17:00:00,
2362,MYHOTEL8108,5,The Nalod,14,Phòng Deluxe Twin,34,4836628,100000,2024-01-31 17:00:00,
2363,MYHOTEL2688,5,The Nalod,14,Phòng Deluxe Twin,34,4821418,0,2024-06-20 17:00:00,
2364,MYHOTEL6215,3,Mường Thanh Luxury,5,Phòng Premier Deluxe Twin,3,9000000,200000,2024-02-07 17:00:00,
2365,MYHOTEL6684,7,Khách Sạn Radisson,18,Deluxe Twin Room,72,13922260,200000,2024-08-08 17:00:00,
2366,MYHOTEL4302,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,5400000,200000,2024-12-09 17:00:00,
2367,MYHOTEL6402,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,5400000,100000,2024-10-13 17:00:00,
2368,MYHOTEL5456,11,Khách Sạn Dana Marina,30,Superior Twin,81,23800000,0,2024-10-21 17:00:00,
2369,MYHOTEL8705,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,9165192,200000,2024-05-24 17:00:00,
2370,MYHOTEL2344,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,2075000,200000,2024-10-25 17:00:00,
2371,MYHOTEL5272,22,Hải Âu Hotel,65,Deluxe Double,172,1200000,0,2024-12-16 17:00:00,
2372,MYHOTEL6425,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,18900000,150000,2024-03-31 17:00:00,
2373,MYHOTEL8009,3,Mường Thanh Luxury,2,Phòng Grand Suite,4,10500000,0,2024-12-14 17:00:00,
2374,MYHOTEL1848,21,Risemount Premier Resort,60,Superior King Room,156,13200000,100000,2024-09-20 17:00:00,
2375,MYHOTEL9252,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,14525000,150000,2024-02-12 17:00:00,
2376,MYHOTEL7921,20,Khách Sạn Eden Ocean View,57,Classic Double,148,5600000,200000,2024-06-15 17:00:00,
2377,MYHOTEL4811,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,18900000,200000,2024-09-16 17:00:00,
2378,MYHOTEL3835,19,The Blossom Resort Island,54,Superior King Room,140,6600000,200000,2024-06-02 17:00:00,
2379,MYHOTEL1409,11,Khách Sạn Dana Marina,30,Superior Twin,81,13600000,200000,2024-07-17 17:00:00,
2380,MYHOTEL5550,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,21,5349796,100000,2024-01-30 17:00:00,
2381,MYHOTEL1522,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,11921000,100000,2024-04-11 17:00:00,
2382,MYHOTEL7904,3,Mường Thanh Luxury,3,Phòng Deluxe King,37,1131561,0,2024-02-04 17:00:00,
2383,MYHOTEL7582,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,2176351,150000,2024-09-13 17:00:00,
2384,MYHOTEL1274,22,Hải Âu Hotel,63,Standard Double,170,1600000,150000,2024-12-29 17:00:00,
2385,MYHOTEL9765,7,Khách Sạn Radisson,19,Deluxe Double City View,72,10500000,150000,2024-01-08 17:00:00,
2386,MYHOTEL8938,11,Khách Sạn Dana Marina,30,Superior Twin,81,3400000,0,2024-04-19 17:00:00,
2387,MYHOTEL4701,6,Khách sạn Grand Tourane,15,Superior City View Twin,43,938194,150000,2024-05-23 17:00:00,
2388,MYHOTEL4338,16,Khách sạn Mandila Beach,45,Deluxe Twin,117,11921000,200000,2024-06-06 17:00:00,
2389,MYHOTEL6631,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,20,2800000,150000,2024-11-21 17:00:00,
2390,MYHOTEL2590,21,Risemount Premier Resort,60,Superior King Room,156,15400000,200000,2024-06-24 17:00:00,
2391,MYHOTEL4097,22,Hải Âu Hotel,65,Deluxe Double,172,2400000,0,2024-01-28 17:00:00,
2392,MYHOTEL2664,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,10800000,150000,2024-10-20 17:00:00,
2393,MYHOTEL6938,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,22,1200591,100000,2024-05-06 17:00:00,
2394,MYHOTEL6907,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,2700000,200000,2024-09-28 17:00:00,
2395,MYHOTEL3316,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,3055064,150000,2024-06-03 17:00:00,
`order_details_id`,`order_code`,`hotel_id`,`hotel_name`,`room_id`,`room_name`,`type_room_id`,`price_room`,`hotel_fee`,`created_at`,`updated_at`
2396,MYHOTEL1375,15,Four Points by Sheraton,42,Superior King Ocean View,109,10200000,200000,2024-06-05 17:00:00,
2397,MYHOTEL7627,2,Meliá Vinpearl Riverfront,6,Deluxe Room,16,6600000,100000,2024-03-21 17:00:00,
2398,MYHOTEL1063,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,6900000,100000,2024-11-18 17:00:00,
2399,MYHOTEL8590,22,Hải Âu Hotel,65,Deluxe Double,172,2400000,0,2024-12-25 17:00:00,
2400,MYHOTEL3415,5,The Nalod,12,Phòng Deluxe King,28,2362236,150000,2024-06-19 17:00:00,
2401,MYHOTEL6588,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,11,3916908,150000,2024-08-31 17:00:00,
2402,MYHOTEL4613,11,Khách Sạn Dana Marina,30,Superior Twin,81,10200000,0,2024-07-17 17:00:00,
2403,MYHOTEL8327,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,4126653,200000,2024-01-04 17:00:00,
2404,MYHOTEL6925,22,Hải Âu Hotel,63,Standard Double,170,4000000,150000,2024-02-06 17:00:00,
2405,MYHOTEL9364,20,Khách Sạn Eden Ocean View,57,Classic Double,148,2800000,150000,2024-04-22 17:00:00,
2406,MYHOTEL4435,7,Khách Sạn Radisson,18,Deluxe Twin Room,73,8500000,0,2024-02-25 17:00:00,
2407,MYHOTEL5563,22,Hải Âu Hotel,65,Deluxe Double,172,4800000,200000,2024-09-04 17:00:00,
2408,MYHOTEL5498,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,21,6655001,150000,2024-11-02 17:00:00,
2409,MYHOTEL7953,7,Khách Sạn Radisson,19,Deluxe Double City View,72,24500000,150000,2024-03-01 17:00:00,
2410,MYHOTEL4384,5,The Nalod,14,Phòng Deluxe Twin,33,5833079,200000,2024-04-30 17:00:00,
2411,MYHOTEL8788,7,Khách Sạn Radisson,18,Deluxe Twin Room,73,11900000,200000,2024-04-07 17:00:00,
2412,MYHOTEL8857,7,Khách Sạn Radisson,19,Deluxe Double City View,72,10500000,100000,2024-09-24 17:00:00,
2413,MYHOTEL7557,2,Meliá Vinpearl Riverfront,6,Deluxe Room,8,9000000,100000,2024-08-11 17:00:00,
2414,MYHOTEL9122,17,Đà Nẵng Golden Bay,48,Superior Twin/King,125,13800000,200000,2024-05-15 17:00:00,
2415,MYHOTEL6258,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,4150000,150000,2024-01-21 17:00:00,
2416,MYHOTEL3600,22,Hải Âu Hotel,63,Standard Double,170,2400000,200000,2024-08-19 17:00:00,
2417,MYHOTEL5543,15,Four Points by Sheraton,42,Superior King Ocean View,109,6800000,0,2024-08-20 17:00:00,
2418,MYHOTEL9476,15,Four Points by Sheraton,42,Superior King Ocean View,109,8500000,200000,2024-05-20 17:00:00,
2419,MYHOTEL3862,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,10800000,200000,2024-12-01 17:00:00,
2420,MYHOTEL5714,5,The Nalod,12,Phòng Deluxe King,28,6407412,0,2024-06-18 17:00:00,
2421,MYHOTEL8661,5,The Nalod,12,Phòng Deluxe King,27,1151386,200000,2024-06-06 17:00:00,
2422,MYHOTEL1298,5,The Nalod,12,Phòng Deluxe King,27,7790066,100000,2024-11-30 17:00:00,
2423,MYHOTEL1416,15,Four Points by Sheraton,42,Superior King Ocean View,109,5100000,200000,2024-05-24 17:00:00,
2424,MYHOTEL1577,5,The Nalod,12,Phòng Deluxe King,26,4564164,0,2024-12-02 17:00:00,
2425,MYHOTEL6782,5,The Nalod,14,Phòng Deluxe Twin,33,5067451,100000,2024-12-05 17:00:00,
2426,MYHOTEL5458,4,Sheraton Grand Resort,9,Phòng Deluxe King,17,10710000,150000,2024-02-23 17:00:00,
2427,MYHOTEL7387,3,Mường Thanh Luxury,3,Phòng Deluxe King,38,5985558,150000,2024-11-16 17:00:00,
2428,MYHOTEL6280,5,The Nalod,12,Phòng Deluxe King,26,694443,100000,2024-03-25 17:00:00,
2429,MYHOTEL2398,7,Khách Sạn Radisson,19,Deluxe Double City View,72,3500000,150000,2024-05-25 17:00:00,
2430,MYHOTEL5276,5,The Nalod,14,Phòng Deluxe Twin,33,4394346,0,2024-05-12 17:00:00,
2431,MYHOTEL7376,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,2645255,0,2024-02-18 17:00:00,
2432,MYHOTEL3365,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,11,6528180,200000,2024-02-24 17:00:00,
2433,MYHOTEL1732,22,Hải Âu Hotel,65,Deluxe Double,172,3600000,0,2024-12-01 17:00:00,
2434,MYHOTEL1253,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,21385448,200000,2024-05-07 17:00:00,
2435,MYHOTEL4077,19,The Blossom Resort Island,56,Deluxe King Room with Street View,147,2075000,0,2024-10-08 17:00:00,
2436,MYHOTEL9356,15,Four Points by Sheraton,42,Superior King Ocean View,110,6137878,0,2024-03-11 17:00:00,
2437,MYHOTEL4103,5,The Nalod,12,Phòng Deluxe King,26,4948166,150000,2024-01-24 17:00:00,
2438,MYHOTEL1439,2,Meliá Vinpearl Riverfront,6,Deluxe Room,8,6000000,200000,2024-02-20 17:00:00,
2439,MYHOTEL7425,3,Mường Thanh Luxury,5,Phòng Premier Deluxe Twin,39,5100000,0,2024-03-06 17:00:00,
2440,MYHOTEL8430,22,Hải Âu Hotel,65,Deluxe Double,172,4800000,100000,2024-05-01 17:00:00,
2441,MYHOTEL8392,20,Khách Sạn Eden Ocean View,57,Classic Double,148,2800000,100000,2024-04-24 17:00:00,
2442,MYHOTEL8924,22,Hải Âu Hotel,63,Standard Double,170,5600000,200000,2024-01-10 17:00:00,
2443,MYHOTEL6931,18,Cicilia Hotels & Spa Danang,51,Deluxe City View,132,4800000,0,2024-01-26 17:00:00,
2444,MYHOTEL5396,21,Risemount Premier Resort,62,Superior Twin Room,161,6000000,100000,2024-03-25 17:00:00,
2445,MYHOTEL8220,4,Sheraton Grand Resort,9,Phòng Deluxe King,19,4398325,200000,2024-10-06 17:00:00,
2446,MYHOTEL3130,19,The Blossom Resort Island,54,Superior King Room,140,15400000,0,2024-08-11 17:00:00,
2447,MYHOTEL4533,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,16200000,100000,2024-04-07 17:00:00,
2448,MYHOTEL4124,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,11,1305636,100000,2024-12-13 17:00:00,
2449,MYHOTEL5020,3,Mường Thanh Luxury,3,Phòng Deluxe King,37,6107616,150000,2024-05-26 17:00:00,
2450,MYHOTEL4746,2,Meliá Vinpearl Riverfront,7,Deluxe Room Horizon View,11,5222544,200000,2024-10-04 17:00:00,
2451,MYHOTEL4421,5,The Nalod,12,Phòng Deluxe King,26,3717053,0,2024-02-16 17:00:00,
2452,MYHOTEL8764,4,Sheraton Grand Resort,10,Phòng Premier Deluxe Twin,20,4200000,150000,2024-10-16 17:00:00,
2453,MYHOTEL6115,9,Mikazuki Japanese,24,Deluxe Double Panoramic Ocean View,62,2821243,0,2024-06-13 17:00:00,
2454,MYHOTEL3252,4,Sheraton Grand Resort,11,Deluxe Room,24,1185319,150000,2024-05-18 17:00:00,
2455,MYHOTEL1832,2,Meliá Vinpearl Riverfront,6,Deluxe Room,8,9000000,100000,2024-07-25 17:00:00,
2456,MYHOTEL7983,2,Meliá Vinpearl Riverfront,8,Grand Premium Room,15,2480766,200000,2024-03-12 17:00:00,
2457,MYHOTEL3166,2,Meliá Vinpearl Riverfront,6,Deluxe Room,8,7500000,0,2024-02-23 17:00:00,
2458,MYHOTEL8808,10,Le Sands Oceanfront,27,Deluxe Ocean Twin,75,23800000,200000,2024-01-01 17:00:00,
2459,MYHOTEL1317,15,Four Points by Sheraton,42,Superior King Ocean View,109,11900000,200000,2024-04-17 17:00:00,
2460,MYHOTEL6666,12,Khách Sạn Mỹ Khê 2,33,Superior I Double/Twin,87,13500000,200000,2024-04-30 17:00:00,
2461,MYHOTEL4236,10,Le Sands Oceanfront,29,Premier Oceanfront Twin,79,6110128,200000,2024-09-01 17:00:00,
